Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
07:56:20:36.081,61,0.0313742943,0.3875677288,0.1398910433,0.0000000000,0.0000000000,0.0274667181,0.0000000000,0.0320916921,0.3890500963,0.0000000000,0.0147784734,0.0000000000,0.0274671074,0.0000000000,0.0121593047,0.0069156713,0.0000000000,0.0159517415,0.0127522582,0.0034778807,0.0541604087,0.0000000000,0.0102468962,0.0000000000,0.0000000000,0.0535720550,0.0291739516,0.0305324141,0.0311374534,0.0466224737,0.0456197560,0.0423484556,0.0130662899,0.2202846110,0.1722923368,0.1476599872,0.1500165910,0.0237343833,0.0223378129,0.0120957056,0.0136190532,0.2232026309,0.2229041457,0.0633445233,0.0000000000,0.0000000000,0.0143431965,0.0212972984,0.0222806539,0.0330299698,0.0348973162,0.0000000743,0.0796764642,0.2824152112,0.0302885156,0.0087739015,0.2376665324,0.0021254024,0.0830652341,0.2375865132,0.0200892687
07:56:20:37.081,61,0.0314759091,0.3904995620,0.1384201795,0.0000000000,0.0000000000,0.0278015640,0.0000000000,0.0320845060,0.3919651210,0.0000000000,0.0132624898,0.0000000000,0.0278019961,0.0000000000,0.0122610023,0.0069830874,0.0000000000,0.0160399228,0.0127839074,0.0034726283,0.0538064912,0.0000000000,0.0098715303,0.0000000000,0.0000000000,0.0493367761,0.0246445611,0.0305820666,0.0312071517,0.0466774143,0.0456278287,0.0424628295,0.0131744174,0.2147000283,0.1702944189,0.1351152211,0.1370911896,0.0236503463,0.0222322717,0.0120012034,0.0135036875,0.2146685421,0.2143807858,0.0626128837,0.0000000000,0.0000000000,0.0143642593,0.0213012956,0.0222766194,0.0328669399,0.0347299576,0.0000000575,0.0797369480,0.2827073932,0.0319407322,0.0078704627,0.2394454330,0.0019213862,0.0821562558,0.2393656820,0.0200245585
07:56:20:38.082,61,0.0316064730,0.3877965808,0.1364617944,0.0000000000,0.0000000000,0.0282069836,0.0000000000,0.0321748592,0.3892198205,0.0000000000,0.0112028774,0.0000000000,0.0282074679,0.0000000000,0.0124303233,0.0070594694,0.0000000000,0.0161849130,0.0128672812,0.0034775045,0.0534270033,0.0000000000,0.0094993133,0.0000000000,0.0000000000,0.0596589446,0.0341503397,0.0305995364,0.0312423240,0.0468334518,0.0457241759,0.0426729582,0.0133443326,0.2109698057,0.1663207263,0.1290755719,0.1309085488,0.0236415863,0.0221944842,0.0118965302,0.0133794863,0.2106983960,0.2104233652,0.0619397312,0.0000000000,0.0000000000,0.0143861985,0.0213426277,0.0223133881,0.0327339657,0.0345914662,0.0000000551,0.0798238814,0.2823295593,0.0325630009,0.0066509251,0.2377662808,0.0016118416,0.0810265243,0.2376861870,0.0196059644
07:56:20:39.083,61,0.0316548236,0.3799393177,0.1359726191,0.0000000000,0.0000000000,0.0287864096,0.0000000000,0.0321986191,0.3813311160,0.0000000000,0.0107177282,0.0000000000,0.0287869945,0.0000000000,0.0126471445,0.0071547721,0.0000000000,0.0163948275,0.0130038960,0.0034950078,0.0530472733,0.0000000000,0.0091569284,0.0000000000,0.0000000000,0.0632494763,0.0379849263,0.0305996183,0.0312663913,0.0469872840,0.0458302535,0.0429302715,0.0135724721,0.2079313993,0.1616307646,0.1276593655,0.1300614625,0.0236844700,0.0221970044,0.0117808180,0.0132416626,0.2088202387,0.2085513473,0.0612928532,0.0000000000,0.0000000000,0.0144327106,0.0214330480,0.0224070419,0.0325608067,0.0344182216,0.0000000440,0.0805778354,0.2814090252,0.0324765258,0.0063702599,0.2329467535,0.0015113570,0.0808289498,0.2328659743,0.0191468727
07:56:20:40.084,61,0.0317644104,0.3789528310,0.1368442625,0.0000000000,0.0000000000,0.0294586327,0.0000000000,0.0322986394,0.3803564608,0.0000000000,0.0117005380,0.0000000000,0.0294593330,0.0000000000,0.0129113654,0.0072218501,0.0000000000,0.0166337565,0.0131355468,0.0035130715,0.0527120791,0.0000000000,0.0089289518,0.0000000000,0.0000000000,0.0766174719,0.0514371768,0.0307685789,0.0314681493,0.0471943021,0.0460007600,0.0433637388,0.0138325235,0.2070896178,0.1602471918,0.1554671377,0.1605540961,0.0237919018,0.0222588256,0.0116976574,0.0131450146,0.2082882375,0.2080264539,0.0608210862,0.0000000000,0.0000000000,0.0145111373,0.0215664506,0.0225425698,0.0323972218,0.0342592299,0.0000000521,0.0807312056,0.2785967588,0.0325932093,0.0069553880,0.2323523015,0.0016458108,0.0813586339,0.2322715074,0.0192210320
07:56:20:41.084,61,0.0319494046,0.3806943893,0.1373543143,0.0000000000,0.0000000000,0.0300207380,0.0000000000,0.0324769579,0.3821119368,0.0000000000,0.0122225098,0.0000000000,0.0300215166,0.0000000000,0.0131374514,0.0072786286,0.0000000000,0.0168651547,0.0132636139,0.0035320495,0.0524825230,0.0000000000,0.0087258331,0.0000000000,0.0000000000,0.0805722326,0.0554949641,0.0309971087,0.0317312516,0.0474008881,0.0461714976,0.0437801257,0.0140819028,0.2069135904,0.1596328318,0.1625176668,0.1682327092,0.0239412468,0.0223650988,0.0116320113,0.0130645446,0.2079219669,0.2076656520,0.0605190098,0.0000000000,0.0000000000,0.0145916734,0.0217007231,0.0226765554,0.0322682895,0.0341284275,0.0000000718,0.0806710124,0.2761125565,0.0320697874,0.0072638267,0.2334251702,0.0017270251,0.0816412568,0.2333445400,0.0193800312
07:56:20:42.085,61,0.0379824489,0.3881767392,0.1319583952,0.0000000000,0.0000000000,0.0301816631,0.0000000000,0.0383838937,0.3895221055,0.0000000000,0.0066659418,0.0000000000,0.0301824585,0.0000000000,0.0131442565,0.0072920052,0.0000000000,0.0169312488,0.0133301672,0.0035419611,0.0522932075,0.0000000000,0.0085215578,0.0000000000,0.0000000000,0.0260009766,0.0037525333,0.0310367830,0.0317862146,0.0475050882,0.0462456271,0.0437237360,0.0141450055,0.2053354084,0.1585405916,0.1323656738,0.1304468066,0.0240306724,0.0224365927,0.0115800435,0.0129991546,0.2058984637,0.2056340277,0.0603072494,0.0000000000,0.0000000000,0.0145644732,0.0217438675,0.0227197111,0.0323172249,0.0341767259,0.0000000788,0.0806771517,0.2745383084,0.0325182788,0.0039572599,0.2379474342,0.0009598003,0.0783484802,0.2378674150,0.0189744756
07:56:20:43.085,61,0.0396171957,0.3999319971,0.1269079447,0.0000000000,0.0000000000,0.0299370866,0.0000000000,0.0399773084,0.4012182951,0.0000000000,0.0015084870,0.0000000000,0.0299378764,0.0000000000,0.0129903788,0.0073624258,0.0000000000,0.0168239810,0.0132754631,0.0035150712,0.0520524085,0.0000000000,0.0084368559,0.0000000000,0.0090475045,0.0126780495,0.0000000000,0.0309805591,0.0317329429,0.0473251157,0.0460273996,0.0433327295,0.0140659139,0.2031366974,0.1577774286,0.1238386482,0.1212642416,0.0239351634,0.0223509129,0.0115334997,0.0129495673,0.1997136176,0.1994744986,0.0600834787,0.0000000000,0.0000000000,0.0144435912,0.0216328911,0.0226222128,0.0323778279,0.0342383720,0.0000001215,0.0800325349,0.2757369280,0.0329941250,0.0008939441,0.2450903952,0.0002235921,0.0752172321,0.2450114787,0.0187869892
07:56:20:44.085,61,0.0405161567,0.4079643786,0.1248444691,0.0000000000,0.0000000000,0.0296679549,0.0000000000,0.0408507884,0.4092327952,0.0005709657,0.0000000000,0.0000000000,0.0296687670,0.0000000000,0.0128131397,0.0074658943,0.0000000000,0.0166798215,0.0131874420,0.0034833732,0.0519125573,0.0000000000,0.0082707303,0.0000000000,0.0118407756,0.0129837301,0.0000000000,0.0310146753,0.0317439623,0.0472576171,0.0458775461,0.0429241881,0.0139416205,0.2027106285,0.1578273326,0.1204623133,0.1191399395,0.0238593519,0.0222872831,0.0115225418,0.0129347770,0.1976842731,0.1974506229,0.0599577315,0.0000000000,0.0000000000,0.0143180303,0.0215423126,0.0225473475,0.0324821435,0.0343390368,0.0000001270,0.0791725591,0.2810919285,0.0334925279,-0.0003379415,0.2499861568,-0.0000862856,0.0739028081,0.2499079108,0.0188438389
07:56:20:45.086,61,0.0413147844,0.4119182229,0.1230335012,0.0000000000,0.0000000000,0.0294480491,0.0000000000,0.0416396894,0.4131625593,0.0023530172,0.0000000000,0.0000000000,0.0294488352,0.0000000000,0.0124806976,0.0075553479,0.0000000000,0.0164569262,0.0130779324,0.0034478465,0.0517053567,0.0000000000,0.0082433773,0.0000000000,0.0166719612,0.0110464627,0.0000000000,0.0307010803,0.0314172953,0.0469660461,0.0455469117,0.0412526652,0.0136930449,0.1952434033,0.1548991054,0.1111455560,0.1117495596,0.0236488767,0.0221078508,0.0114845848,0.0128917051,0.1966440678,0.1964164823,0.0596390292,0.0000000000,0.0000000000,0.0141523750,0.0214100983,0.0224330388,0.0325639173,0.0344047435,0.0000001170,0.0781064853,0.2873810530,0.0346421376,-0.0013918392,0.2523869276,-0.0003589357,0.0727858543,0.2523090839,0.0187456496
07:56:20:46.087,61,0.0410417505,0.4112049639,0.1224639788,0.0000000000,0.0000000000,0.0290534515,0.0000000000,0.0413225181,0.4124370217,0.0029367353,0.0000000000,0.0000000000,0.0290542264,0.0000000000,0.0121901697,0.0077575929,0.0000000000,0.0162480492,0.0129708843,0.0034127776,0.0515528619,0.0000000000,0.0081103249,0.0000000000,0.0175496489,0.0109011112,0.0000000000,0.0303908493,0.0310866609,0.0466875173,0.0452063531,0.0403603166,0.0134753259,0.1928461194,0.1537155509,0.1079831868,0.1091420576,0.0234312247,0.0219167825,0.0114422217,0.0128440410,0.1934372336,0.1932012439,0.0595422760,0.0000000000,0.0000000000,0.0139966253,0.0212450624,0.0222803093,0.0325960964,0.0344260707,0.0000001530,0.0771509856,0.2921217084,0.0348680206,-0.0017373140,0.2519438267,-0.0004472079,0.0724570900,0.2518659532,0.0186269544
07:56:20:47.088,61,0.0421145819,0.4119037390,0.1247489899,0.0000000000,0.0000000000,0.0289500821,0.0000000000,0.0424900092,0.4131798744,0.0006471605,0.0000000000,0.0000000000,0.0289508179,0.0000000000,0.0120732719,0.0078217257,0.0000000000,0.0161444675,0.0129042184,0.0033974808,0.0513231345,0.0000000000,0.0081848837,0.0000000000,0.0094831791,0.0224900730,0.0000000000,0.0302718077,0.0309814513,0.0465702154,0.0450759865,0.0399671942,0.0133909741,0.1934003681,0.1535277218,0.1216618046,0.1239970848,0.0233118143,0.0218073297,0.0113935443,0.0127871521,0.1950774938,0.1948381066,0.0594028309,0.0000000000,0.0000000000,0.0139270993,0.0211760513,0.0221923571,0.0326047689,0.0344276093,0.0000001085,0.0763507485,0.2957584858,0.0356234498,-0.0003828025,0.2523972392,-0.0000987236,0.0738007650,0.2523193955,0.0190073159
07:56:20:48.089,61,0.0445118994,0.4068041146,0.1281527728,0.0000000000,0.0000000000,0.0293843914,0.0000000000,0.0451897569,0.4081303179,0.0000000000,0.0028574152,0.0000000000,0.0293852240,0.0000000000,0.0124501279,0.0078378646,0.0000000000,0.0163243338,0.0129367141,0.0034235674,0.0513465889,0.0000000000,0.0083109513,0.0000000000,0.0000000000,0.1043714657,0.0719889328,0.0336609632,0.0350031406,0.0469860695,0.0454569645,0.0479243919,0.0136382561,0.2710332870,0.2119342387,0.2397856563,0.2455524355,0.0235618725,0.0220226701,0.0114695644,0.0128748622,0.2110052556,0.2107941955,0.0595951378,0.0000000000,0.0000000000,0.0141117238,0.0213824380,0.0223743338,0.0327017680,0.0345654041,0.0000001112,0.0756588206,0.2976130843,0.0356117487,0.0016915287,0.2493130118,0.0004306803,0.0758746341,0.2492347211,0.0192912221
07:56:20:49.089,61,0.0452103578,0.4025747776,0.1319308579,0.0000000000,0.0000000000,0.0297905803,0.0000000000,0.0459556840,0.4039588869,0.0000000000,0.0066063865,0.0000000000,0.0297914501,0.0000000000,0.0126747712,0.0078134360,0.0000000000,0.0164474454,0.0129549708,0.0034613626,0.0514171943,0.0000000000,0.0086278515,0.0000000000,0.0000000000,0.0521621183,0.0200046711,0.0351333767,0.0369603299,0.0473276153,0.0458450392,0.0500040092,0.0138084972,0.2825144231,0.2225098759,0.2225991189,0.2258837074,0.0237864424,0.0222393945,0.0115668690,0.0129901981,0.2297486663,0.2294677049,0.0596275143,0.0000000000,0.0000000000,0.0143674854,0.0216200594,0.0226019677,0.0328133218,0.0347208120,0.0000001036,0.0764465332,0.2931221128,0.0337365903,0.0039133639,0.2467664182,0.0009857749,0.0781622753,0.2466877103,0.0196599942
07:56:20:50.090,61,0.0460603088,0.3999551237,0.1349180639,0.0000000000,0.0000000000,0.0303497650,0.0000000000,0.0468296371,0.4013857841,0.0000000000,0.0097188838,0.0000000000,0.0303507429,0.0000000000,0.0129822670,0.0078062662,0.0000000000,0.0166275315,0.0129965553,0.0035248557,0.0516930893,0.0000000000,0.0088999402,0.0000000000,0.0000000000,0.0438830182,0.0119510349,0.0398545489,0.0423277505,0.0478647240,0.0464087799,0.0513811484,0.0140452692,0.2910272181,0.2292878330,0.2348643094,0.2382889986,0.0241532307,0.0225867685,0.0117222024,0.0131718740,0.2358729392,0.2355728894,0.0597570501,0.0000000000,0.0000000000,0.0147134801,0.0219492391,0.0229218006,0.0330109298,0.0349918269,0.0000000529,0.0772169828,0.2881418765,0.0317836478,0.0057593570,0.2451968044,0.0014411651,0.0799638703,0.2451179326,0.0199788325
07:56:20:51.090,61,0.0502182841,0.4038300812,0.1365806758,0.0000000000,0.0000000000,0.0308677144,0.0000000000,0.0508314632,0.4053020477,0.0000000000,0.0113690449,0.0000000000,0.0308689401,0.0000000000,0.0134258820,0.0079108514,0.0000000000,0.0169231333,0.0130946599,0.0035895305,0.0521954335,0.0000000000,0.0090826638,0.0000000000,0.0000000000,0.0401564278,0.0083370451,0.0455171205,0.0479290411,0.0485221446,0.0469973572,0.0544617996,0.0144186905,0.2986354232,0.2331797183,0.2718496919,0.2795265019,0.0247650295,0.0231346209,0.0119351847,0.0134220757,0.2381313443,0.2377943546,0.0601522513,0.0000000000,0.0000000000,0.0150380814,0.0223459844,0.0233122539,0.0332737342,0.0353558958,0.0000000574,0.0780924782,0.2844892442,0.0287346952,0.0067331786,0.2475906760,0.0017019791,0.0809010416,0.2475121617,0.0204180405
07:56:20:52.091,61,0.0515277050,0.4077351689,0.1388739496,0.0000000000,0.0000000000,0.0309458543,0.0000000000,0.0520881154,0.4092606604,0.0000000000,0.0136265634,0.0000000000,0.0309471507,0.0000000000,0.0137982955,0.0078490200,0.0000000000,0.0171460845,0.0131784249,0.0036242141,0.0525920540,0.0000000000,0.0093863904,0.0000000000,0.0000000000,0.0381798297,0.0065860255,0.0475587696,0.0499646366,0.0492221229,0.0476532429,0.0557811409,0.0147130480,0.2988999486,0.2327395529,0.2369387895,0.2404225767,0.0253473073,0.0236644279,0.0121222856,0.0136497105,0.2344709039,0.2340482622,0.0606348887,0.0000000000,0.0000000000,0.0151914898,0.0226549208,0.0235954579,0.0336311311,0.0357869491,0.0000000534,0.0786717013,0.2825162113,0.0268966015,0.0080652088,0.2500114143,0.0020594590,0.0822094679,0.2499333024,0.0209589824
07:56:20:53.091,61,0.0517150015,0.4101889431,0.1379534900,0.0000000000,0.0000000000,0.0307505932,0.0000000000,0.0522381067,0.4117049873,0.0000000000,0.0126318717,0.0000000000,0.0307518784,0.0000000000,0.0138516473,0.0078155799,0.0000000000,0.0171315446,0.0131639773,0.0036250846,0.0525949560,0.0000000000,0.0098525314,0.0000000000,0.0000000000,0.0289629735,0.0034445580,0.0479197539,0.0501395687,0.0495402962,0.0479882695,0.0555875264,0.0147372168,0.2448319942,0.1931536943,0.1661712378,0.1671724170,0.0256385040,0.0239464883,0.0122324480,0.0137906997,0.2311959267,0.2307770699,0.0610060729,0.0000000000,0.0000000000,0.0151534854,0.0228012577,0.0237263776,0.0339351483,0.0361404531,0.0000000759,0.0776487738,0.2873347998,0.0236984454,0.0074736197,0.2515034974,0.0019202817,0.0816333592,0.2514254749,0.0209420733
07:56:20:54.092,61,0.0434905775,0.4102874696,0.1368725896,0.0000000000,0.0000000000,0.0303674173,0.0000000000,0.0437537543,0.4117838144,0.0000000000,0.0115258051,0.0000000000,0.0303686634,0.0000000000,0.0137564652,0.0078644268,0.0000000000,0.0170837324,0.0131886136,0.0036191305,0.0525549501,0.0000000000,0.0101540145,0.0000000000,0.0006481903,0.0225489326,0.0000000000,0.0448725820,0.0464130417,0.0497305840,0.0481642932,0.0533435941,0.0146711441,0.2170266807,0.1702646762,0.1392832547,0.1401234269,0.0258359537,0.0241464507,0.0122553939,0.0138321025,0.2156987041,0.2152938694,0.0614996105,0.0000000000,0.0000000000,0.0150154969,0.0228610467,0.0237875190,0.0341558568,0.0363895968,0.0000000867,0.0739084929,0.2923974693,0.0221480411,0.0068191327,0.2515504360,0.0017524618,0.0809925795,0.2514724731,0.0207821522
