Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
12:48:34:43.824,61,0.0000000000,0.0000000000,0.1297313869,0.0000000000,0.0793093741,0.2978697121,0.4595861733,0.0000000000,0.0000000000,0.0000000000,0.0030728651,0.0795043930,0.2978693545,0.4601832628,0.0242241416,0.0084692668,0.0000000000,0.0632381737,0.0669192523,0.0502455868,0.2324384749,0.0000000000,0.0050312341,0.0625629425,0.0777117014,0.0000000000,0.0000000000,0.0765411183,0.0841741562,0.1760482341,0.1798118055,0.1950771511,0.0400051400,0.3120762706,0.1858209074,0.0788492784,0.0842781067,0.1468703300,0.1485703439,0.0199177004,0.0219904948,0.7405142188,0.7403738499,0.1695173234,0.0000000000,0.0000000000,0.0822466910,0.0880699903,0.1147958860,0.1176971048,0.1201163605,0.0000006300,0.1147280186,0.1563188583,-0.0261805411,0.0018759769,-0.0346903913,-0.0000651045,0.0792008489,-0.0347141027,-0.0027476100
12:48:34:44.825,61,0.0000000000,0.0000000000,0.1224738583,0.0000000000,0.0716367066,0.2981082201,0.4650345743,0.0000000000,0.0000000000,0.0044353455,0.0000000000,0.0717840269,0.2981080711,0.4656418860,0.0246701278,0.0087510906,0.0000000000,0.0632061958,0.0668977574,0.0507179946,0.2318976820,0.0000000000,0.0053921421,0.0624433719,0.0779283121,0.0000000000,0.0000000000,0.0768917650,0.0844465420,0.1776244938,0.1811169982,0.1961575747,0.0403385013,0.3096369207,0.1843194813,0.0791398063,0.0846625641,0.1494801491,0.1514410824,0.0196939148,0.0218479019,0.7439368367,0.7438023686,0.1705865860,0.0000000000,0.0000000000,0.0826536492,0.0886916220,0.1158854887,0.1176364496,0.1202195659,0.0000004746,0.1147009209,0.1549096107,-0.0279886164,-0.0027080695,-0.0313218050,0.0000848493,0.0747784078,-0.0313450322,-0.0023425110
12:48:34:45.826,61,0.0000000000,0.0000000000,0.1190235019,0.0000000000,0.0652369484,0.2951543629,0.4686912298,0.0000000000,0.0000000000,0.0080168769,0.0000000000,0.0653565899,0.2951564491,0.4693020284,0.0250165742,0.0090011228,0.0000000000,0.0630600825,0.0667783767,0.0512072518,0.2317534685,0.0000000000,0.0056793806,0.0622330569,0.0779408440,0.0000000000,0.0000000000,0.0770868510,0.0845572203,0.1783830971,0.1818021834,0.1965294927,0.0405047648,0.3086374402,0.1836679578,0.0794209689,0.0849832818,0.1505317241,0.1525516063,0.0195352584,0.0217611697,0.7463998199,0.7462684512,0.1711562425,0.0000000000,0.0000000000,0.0831406340,0.0891647711,0.1166531071,0.1176143289,0.1203675941,0.0000007234,0.1147760078,0.1534574330,-0.0297872014,-0.0048952405,-0.0285175350,0.0001396375,0.0726778209,-0.0285403486,-0.0020729848
12:48:34:46.826,61,0.0000000000,0.0000000000,0.1109915897,0.0000000000,0.0586408824,0.2927589417,0.4748816788,0.0000000000,0.0000000000,0.0162129030,0.0000000000,0.0587216541,0.2927619517,0.4754877985,0.0253335182,0.0092600379,0.0000000000,0.0627891347,0.0664932653,0.0515835322,0.2322637886,0.0000000000,0.0059897611,0.0617495589,0.0776402205,0.0000000000,0.0000000000,0.0772707909,0.0846873000,0.1787437499,0.1822571456,0.1968892813,0.0406221263,0.3085973859,0.1836259514,0.0800006241,0.0855988860,0.1507596225,0.1528037786,0.0193678588,0.0216527805,0.7494053841,0.7492740154,0.1708384156,0.0000000000,0.0000000000,0.0839072764,0.0895711407,0.1172667518,0.1175689101,0.1204757467,0.0000008745,0.1145276427,0.1531434059,-0.0304942522,-0.0099006491,-0.0256234054,0.0002537397,0.0677786842,-0.0256458074,-0.0017372875
12:48:34:47.826,61,0.0000000000,0.0000000000,0.0956530720,0.0000000000,0.0498749837,0.2907178402,0.4794849157,0.0000000000,0.0000000000,0.0317931026,0.0000000000,0.0499007776,0.2907211185,0.4800941646,0.0255774874,0.0094926776,0.0000000000,0.0624576807,0.0661438331,0.0518687740,0.2343089730,0.0000000000,0.0062949192,0.0613029189,0.0773190036,0.0000000000,0.0000000000,0.0773977637,0.0847679749,0.1787164360,0.1824135333,0.1970279515,0.0406994410,0.3087504804,0.1836732775,0.0806028619,0.0862278491,0.1507128030,0.1527306437,0.0191983748,0.0215317160,0.7526059151,0.7524768710,0.1684811860,0.0000000000,0.0000000000,0.0845766291,0.0898882076,0.1177568883,0.1174639463,0.1204908267,0.0000009778,0.1146431342,0.1533396691,-0.0300467424,-0.0194167010,-0.0217774268,0.0004228860,0.0584172867,-0.0217992552,-0.0012729302
12:48:34:48.827,61,0.0000000000,0.0000000000,0.0908369496,0.0000000000,0.0437706001,0.2878400087,0.4815180600,0.0000000000,0.0000000000,0.0367269777,0.0000000000,0.0437779129,0.2878432870,0.4821285605,0.0257956646,0.0096961586,0.0000000000,0.0621237084,0.0657676607,0.0520753860,0.2353606075,0.0000000000,0.0065243393,0.0608696789,0.0769414231,0.0000000000,0.0000000000,0.0775437579,0.0848618746,0.1785768867,0.1824369431,0.1971972883,0.0407765657,0.3091723919,0.1838808954,0.0812535658,0.0869032517,0.1505168378,0.1524922550,0.0190408658,0.0214152951,0.7546358705,0.7545086145,0.1657975763,0.0000000000,0.0000000000,0.0852232054,0.0901356116,0.1181277707,0.1174195036,0.1205224022,0.0000009529,0.1151627824,0.1528114080,-0.0291807596,-0.0224311426,-0.0191065203,0.0004285973,0.0554790087,-0.0191279575,-0.0010607849
12:48:34:49.828,61,0.0000000000,0.0000000000,0.0925909355,0.0000000000,0.0410744064,0.2828111351,0.4834888875,0.0000000000,0.0000000000,0.0350133032,0.0000000000,0.0410820581,0.2828148603,0.4840886593,0.0260343906,0.0098405536,0.0000000000,0.0619857460,0.0655739978,0.0522646978,0.2361084819,0.0000000000,0.0067627658,0.0606598370,0.0767409354,0.0000000000,0.0000000000,0.0778424963,0.0850989968,0.1786367446,0.1826410741,0.1976702958,0.0409863964,0.3094372153,0.1838566810,0.0818026289,0.0875024498,0.1505597830,0.1524631679,0.0188811440,0.0212954599,0.7552527189,0.7551261187,0.1645523310,0.0000000000,0.0000000000,0.0857893229,0.0903377309,0.1184279472,0.1174084991,0.1205970570,0.0000007179,0.1153693423,0.1530933976,-0.0284318198,-0.0213849749,-0.0179295279,0.0003834343,0.0565514825,-0.0179507881,-0.0010147116
12:48:34:50.829,61,0.0000000000,0.0000000000,0.0968752354,0.0000000000,0.0353863239,0.2779326141,0.4859990478,0.0000000000,0.0000000000,0.0309618153,0.0000000000,0.0353941023,0.2779355943,0.4866023958,0.0262631439,0.0099715600,0.0000000000,0.0620629042,0.0656808838,0.0527951829,0.2369076759,0.0000000000,0.0070438273,0.0599574819,0.0762547329,0.0000000000,0.0000000000,0.0780616030,0.0852809548,0.1790849566,0.1834975630,0.1978143156,0.0412049443,0.3087423742,0.1830007732,0.0819200724,0.0876555294,0.1517830193,0.1533458531,0.0187695120,0.0212333258,0.7554836869,0.7553572059,0.1657665968,0.0000000000,0.0000000000,0.0863136575,0.0905863866,0.1188056692,0.1174497902,0.1207620725,0.0000006038,0.1155800372,0.1519836634,-0.0287469774,-0.0189112425,-0.0154463537,0.0002921156,0.0591706522,-0.0154672656,-0.0009147470
12:48:34:51.829,61,0.0000000000,0.0000000000,0.0971015766,0.0000000000,0.0279584639,0.2753687203,0.4890551865,0.0000000000,0.0000000000,0.0310767721,0.0000000000,0.0279557817,0.2753712535,0.4896618128,0.0265119150,0.0101806549,0.0000000000,0.0623461455,0.0660017952,0.0533802584,0.2385809869,0.0000000000,0.0073504024,0.0580590814,0.0756807402,0.0000000000,0.0000000000,0.0783771053,0.0855676308,0.1796894073,0.1842211783,0.1981945485,0.0416340418,0.3027108014,0.1777911484,0.0818841159,0.0876796022,0.1547991782,0.1562182456,0.0186130609,0.0211226568,0.7560284734,0.7559021115,0.1673069298,0.0000000000,0.0000000000,0.0868287235,0.0908628479,0.1192454621,0.1174641252,0.1209173277,0.0000005367,0.1161234155,0.1503373235,-0.0299802646,-0.0189823098,-0.0122002074,0.0002315857,0.0593115650,-0.0122206723,-0.0007244382
12:48:34:52.830,61,0.0000000000,0.0000000000,0.0991177857,0.0000000000,0.0244493484,0.2726848423,0.4928752482,0.0000000000,0.0000000000,0.0292231478,0.0000000000,0.0244439263,0.2726870179,0.4934714437,0.0267498624,0.0104201911,0.0000000000,0.0627764389,0.0664938316,0.0540274344,0.2413813919,0.0000000000,0.0077027315,0.0570497885,0.0752226710,0.0000000000,0.0000000000,0.0787352696,0.0859207883,0.1803290844,0.1849500239,0.1984793395,0.0421324633,0.2967128754,0.1728892475,0.0816632435,0.0875195786,0.1591848880,0.1601053178,0.0184564814,0.0210148264,0.7566470504,0.7565212250,0.1681406349,0.0000000000,0.0000000000,0.0872299001,0.0910842270,0.1196283400,0.1174954772,0.1211217046,0.0000006481,0.1150723919,0.1492599845,-0.0317012779,-0.0178503878,-0.0106673734,0.0001904139,0.0605441555,-0.0106876222,-0.0006467024
12:48:34:53.830,61,0.0000000000,0.0000000000,0.1015770286,0.0000000000,0.0274413005,0.2713327408,0.4954483509,0.0000000000,0.0000000000,0.0267058667,0.0000000000,0.0274436958,0.2713348269,0.4960451424,0.0269604102,0.0106650507,0.0000000000,0.0631146953,0.0669037774,0.0546265654,0.2425356060,0.0000000000,0.0079720430,0.0563557558,0.0748580173,0.0000000000,0.0000000000,0.0790246949,0.0862148926,0.1807989329,0.1855098158,0.1985189766,0.0425299704,0.2942486405,0.1708097607,0.0813697502,0.0872689635,0.1609478295,0.1616910994,0.0183280725,0.0209279992,0.7571367621,0.7570109367,0.1687058061,0.0000000000,0.0000000000,0.0875008553,0.0912666768,0.1199299246,0.1174580231,0.1212656423,0.0000006640,0.1136821210,0.1476904005,-0.0327963866,-0.0163125172,-0.0119761620,0.0001953620,0.0620454252,-0.0119966101,-0.0007438929
12:48:34:54.831,61,0.0000000000,0.0000000000,0.1077952832,0.0000000000,0.0375275090,0.2729346752,0.4978235364,0.0000000000,0.0000000000,0.0202533305,0.0000000000,0.0375577696,0.2729378045,0.4984453619,0.0271013118,0.0109360293,0.0000000000,0.0632196963,0.0670922250,0.0550623499,0.2427742928,0.0000000000,0.0080549540,0.0556950308,0.0743724629,0.0000000000,0.0000000000,0.0790570378,0.0862145126,0.1811365187,0.1858807504,0.1981120408,0.0426776186,0.2927623093,0.1696541160,0.0809541419,0.0868534222,0.1616766155,0.1622639745,0.0182222780,0.0208560620,0.7575352192,0.7574086189,0.1689616144,0.0000000000,0.0000000000,0.0875383019,0.0913945735,0.1201154068,0.1172967032,0.1212658361,0.0000008291,0.1126562506,0.1473884732,-0.0332826860,-0.0123703955,-0.0163889229,0.0002027504,0.0658395514,-0.0164100248,-0.0010797447
12:48:34:55.831,61,0.0000000000,0.0000000000,0.1130138487,0.0000000000,0.0442691259,0.2740844190,0.4990544915,0.0000000000,0.0000000000,0.0147812599,0.0000000000,0.0443236642,0.2740898728,0.4996882081,0.0272405576,0.0111865429,0.0000000000,0.0631299019,0.0670230240,0.0551487692,0.2425694764,0.0000000000,0.0079678399,0.0554197878,0.0740435198,0.0000000000,0.0000000000,0.0791489184,0.0862537101,0.1813715845,0.1860792190,0.1981198192,0.0427321196,0.2929312289,0.1695472300,0.0808287114,0.0867451131,0.1616428941,0.1620169282,0.0181159619,0.0207735766,0.7580927014,0.7579650283,0.1689269394,0.0000000000,0.0000000000,0.0875757709,0.0914830193,0.1202415973,0.1172285601,0.1213369519,0.0000010239,0.1122773439,0.1481278241,-0.0337442718,-0.0090276692,-0.0193406325,0.0001746202,0.0690233484,-0.0193621591,-0.0013355463
12:48:34:56.832,61,0.0000000000,0.0000000000,0.1139358133,0.0000000000,0.0436905436,0.2744741440,0.4995830655,0.0000000000,0.0000000000,0.0138031682,0.0000000000,0.0437457748,0.2744807601,0.5002285838,0.0273675062,0.0113959033,0.0000000000,0.0628830567,0.0667473301,0.0550414436,0.2422120869,0.0000000000,0.0077618831,0.0553237982,0.0737121403,0.0000000000,0.0000000000,0.0792843178,0.0863278285,0.1813415736,0.1859898418,0.1983458698,0.0427163392,0.2993102670,0.1730478406,0.0809942707,0.0869352892,0.1602942497,0.1599625051,0.0180363394,0.0207110252,0.7585120201,0.7583829761,0.1685231030,0.0000000000,0.0000000000,0.0876962766,0.0915366784,0.1203171834,0.1172080636,0.1214330420,0.0000010865,0.1131729856,0.1486098021,-0.0341462530,-0.0084303394,-0.0190883726,0.0001609391,0.0695867687,-0.0191098526,-0.0013288809
12:48:34:57.833,61,0.0000000000,0.0000000000,0.1092401594,0.0000000000,0.0401237793,0.2745184600,0.4999705851,0.0000000000,0.0000000000,0.0185927041,0.0000000000,0.0401619859,0.2745256126,0.5006246567,0.0274566170,0.0115605984,0.0000000000,0.0626366362,0.0664711446,0.0548570827,0.2418740839,0.0000000000,0.0076711015,0.0553343110,0.0735296980,0.0000000000,0.0000000000,0.0793867037,0.0863887891,0.1812384278,0.1858849674,0.1985850334,0.0426775739,0.3014020920,0.1743880957,0.0811261013,0.0870851278,0.1595408767,0.1589967459,0.0179677270,0.0206619427,0.7590368390,0.7589068413,0.1679033637,0.0000000000,0.0000000000,0.0877008066,0.0915429592,0.1203652471,0.1172039509,0.1215429604,0.0000012091,0.1144576967,0.1491661072,-0.0345867127,-0.0113558918,-0.0175250992,0.0001990293,0.0667207763,-0.0175463464,-0.0011699570
12:48:34:58.834,61,0.0000000000,0.0000000000,0.1089580134,0.0000000000,0.0368958376,0.2741174102,0.5000551939,0.0000000000,0.0000000000,0.0189528670,0.0000000000,0.0369270183,0.2741250694,0.5007168651,0.0274885036,0.0116982609,0.0000000000,0.0623829141,0.0662305579,0.0547661185,0.2416594326,0.0000000000,0.0076130084,0.0553859696,0.0733708218,0.0000000000,0.0000000000,0.0794209912,0.0863986760,0.1811822802,0.1859067529,0.1985150576,0.0425814167,0.3024429381,0.1751664281,0.0811120570,0.0870768204,0.1590521336,0.1583885998,0.0179170649,0.0206334200,0.7595495582,0.7594185472,0.1674569398,0.0000000000,0.0000000000,0.0877040252,0.0914937779,0.1203425676,0.1172690317,0.1217376888,0.0000010878,0.1153265908,0.1489751041,-0.0353716575,-0.0115761478,-0.0161135327,0.0001865446,0.0665500164,-0.0161345620,-0.0010730559
12:48:34:59.834,61,0.0000000000,0.0000000000,0.1089952365,0.0000000000,0.0335267223,0.2724785507,0.4999798238,0.0000000000,0.0000000000,0.0190011859,0.0000000000,0.0335511826,0.2724883258,0.5006483197,0.0275229849,0.0118302396,0.0000000000,0.0622244924,0.0660585314,0.0547028854,0.2419318706,0.0000000000,0.0075435983,0.0553944111,0.0731112361,0.0000000000,0.0000000000,0.0795363933,0.0864882395,0.1810731739,0.1858705580,0.1986499429,0.0425586067,0.3032132089,0.1757602841,0.0812127516,0.0871974230,0.1586578190,0.1579142511,0.0178579520,0.0205893405,0.7600184679,0.7598865032,0.1669284403,0.0000000000,0.0000000000,0.0879320353,0.0914537013,0.1203314885,0.1173295975,0.1219290197,0.0000008854,0.1147340015,0.1476298720,-0.0353480205,-0.0116059221,-0.0146404495,0.0001699242,0.0665742531,-0.0146612711,-0.0009754121
12:48:35:00.835,61,0.0000000000,0.0000000000,0.1089359000,0.0000000000,0.0314829908,0.2712907791,0.5000613928,0.0000000000,0.0000000000,0.0191165172,0.0000000000,0.0315032490,0.2713016868,0.5007369518,0.0275787096,0.0119572850,0.0000000000,0.0620904677,0.0658954084,0.0546480604,0.2423904985,0.0000000000,0.0074487333,0.0553167835,0.0727558434,0.0000000000,0.0000000000,0.0796539932,0.0865739211,0.1809067726,0.1857401282,0.1988889575,0.0425544642,0.3040148914,0.1763990372,0.0814183950,0.0874307603,0.1582371891,0.1574334949,0.0178077575,0.0205510054,0.7606040835,0.7604711056,0.1662618220,0.0000000000,0.0000000000,0.0882680938,0.0914457142,0.1203599349,0.1174113601,0.1221104190,0.0000008348,0.1137753874,0.1465993524,-0.0356164500,-0.0116765136,-0.0137468232,0.0001605214,0.0665388629,-0.0137675134,-0.0009154564
12:48:35:01.835,61,0.0000000000,0.0000000000,0.1107773632,0.0000000000,0.0325743593,0.2705416083,0.5001348853,0.0000000000,0.0000000000,0.0172336008,0.0000000000,0.0325996876,0.2705528736,0.5008152127,0.0277104639,0.0120581677,0.0000000000,0.0620367453,0.0657590032,0.0545560829,0.2427953035,0.0000000000,0.0073818322,0.0552768297,0.0724348277,0.0000000000,0.0000000000,0.0799108520,0.0867932588,0.1808175147,0.1856422573,0.2001053095,0.0426565669,0.3064864874,0.1773924977,0.0818223581,0.0878840983,0.1577854455,0.1569856703,0.0177555121,0.0205096714,0.7612065077,0.7610725760,0.1655520052,0.0000000000,0.0000000000,0.0886610821,0.0915025994,0.1204377189,0.1174850538,0.1222444698,0.0000008661,0.1130553409,0.1463446766,-0.0360843763,-0.0105263451,-0.0142250853,0.0001497455,0.0676632002,-0.0142458454,-0.0009632490
12:48:35:02.836,61,0.0000000000,0.0000000000,0.1112157330,0.0000000000,0.0331838056,0.2694835067,0.5002923608,0.0000000000,0.0000000000,0.0167273916,0.0000000000,0.0332111456,0.2694944441,0.5009745359,0.0277675111,0.0121317152,0.0000000000,0.0619299784,0.0655853003,0.0545254610,0.2433883995,0.0000000000,0.0073033501,0.0551145151,0.0720093027,0.0000000000,0.0000000000,0.0800061822,0.0868308768,0.1805541813,0.1853902489,0.2003669590,0.0426561199,0.3080360889,0.1782932132,0.0821927339,0.0882859528,0.1571321189,0.1562587917,0.0177292004,0.0204872433,0.7613339424,0.7611995339,0.1641350687,0.0000000000,0.0000000000,0.0890923738,0.0914930403,0.1204121560,0.1175140366,0.1223124191,0.0000010036,0.1125189811,0.1467575282,-0.0360918157,-0.0102171088,-0.0144918514,0.0001480726,0.0679306835,-0.0145126404,-0.0009851645
12:48:35:03.837,61,0.0000000000,0.0000000000,0.1114067435,0.0000000000,0.0328788459,0.2681137323,0.5003110170,0.0000000000,0.0000000000,0.0164866410,0.0000000000,0.0329058692,0.2681241035,0.5009912252,0.0278245453,0.0121876895,0.0000000000,0.0618214011,0.0653844550,0.0544349253,0.2439633012,0.0000000000,0.0072055687,0.0550390966,0.0716372877,0.0000000000,0.0000000000,0.0801242664,0.0869004354,0.1800751239,0.1849192381,0.2005623579,0.0427058488,0.3090850413,0.1790574044,0.0826134831,0.0887462646,0.1564539969,0.1555436850,0.0176872984,0.0204435792,0.7615001798,0.7613659501,0.1604904085,0.0000000000,0.0000000000,0.0894844681,0.0914000049,0.1202692464,0.1175203398,0.1223209053,0.0000013073,0.1126192063,0.1478841305,-0.0359667018,-0.0100700790,-0.0143586220,0.0001446000,0.0680474788,-0.0143793840,-0.0009777931
12:48:35:04.837,61,0.0000000000,0.0000000000,0.1119179800,0.0000000000,0.0315677188,0.2671861649,0.5002096891,0.0000000000,0.0000000000,0.0159860440,0.0000000000,0.0315927416,0.2671962380,0.5008857846,0.0278353710,0.0122232586,0.0000000000,0.0616719089,0.0651679784,0.0542745367,0.2442077398,0.0000000000,0.0071342415,0.0552322231,0.0715576783,0.0000000000,0.0000000000,0.0802049637,0.0869494528,0.1796056181,0.1845010966,0.2004694194,0.0426966660,0.3096104562,0.1795721650,0.0828424171,0.0889934152,0.1558520049,0.1549298614,0.0176453087,0.0203961488,0.7615151405,0.7613812089,0.1587431729,0.0000000000,0.0000000000,0.0895994082,0.0912562609,0.1200384423,0.1174674705,0.1222624183,0.0000013652,0.1125995964,0.1485293955,-0.0358748510,-0.0097643910,-0.0137855904,0.0001346143,0.0683603138,-0.0138062648,-0.0009431253
12:48:35:05.838,61,0.0000000000,0.0000000000,0.1130156070,0.0000000000,0.0301115401,0.2662667334,0.5001119971,0.0000000000,0.0000000000,0.0149224242,0.0000000000,0.0301350113,0.2662760317,0.5007845759,0.0278572012,0.0122648198,0.0000000000,0.0615966953,0.0650254712,0.0541212447,0.2444875538,0.0000000000,0.0070899744,0.0554139502,0.0714980960,0.0000000000,0.0000000000,0.0803376809,0.0870691091,0.1791665703,0.1841147691,0.2004732788,0.0427517965,0.3099038005,0.1799251437,0.0830390230,0.0892039165,0.1553933024,0.1544608176,0.0175982863,0.0203453340,0.7614710927,0.7613371015,0.1575734615,0.0000000000,0.0000000000,0.0897027329,0.0911488160,0.1198490933,0.1174508706,0.1222530752,0.0000013392,0.1121791601,0.1484858990,-0.0361429416,-0.0091148037,-0.0131494245,0.0001198597,0.0690313354,-0.0131700067,-0.0009084736
12:48:35:06.838,61,0.0000000000,0.0000000000,0.1151606664,0.0000000000,0.0294294525,0.2654996812,0.4999226332,0.0000000000,0.0000000000,0.0127657196,0.0000000000,0.0294544548,0.2655087709,0.5005977154,0.0279098433,0.0123185320,0.0000000000,0.0616086796,0.0649714172,0.0540355965,0.2446870208,0.0000000000,0.0069804057,0.0557174198,0.0715019703,0.0000000000,0.0000000000,0.0805633590,0.0872705206,0.1788661033,0.1838195920,0.2006834000,0.0428789034,0.3099822700,0.1800791174,0.0832293630,0.0893984959,0.1551667601,0.1542195082,0.0175457280,0.0202882048,0.7613100410,0.7611748576,0.1570072174,0.0000000000,0.0000000000,0.0898365006,0.0911071226,0.1197427884,0.1174802706,0.1222822219,0.0000013324,0.1118258014,0.1480758339,-0.0367200896,-0.0077974913,-0.0128523204,0.0001002204,0.0703418404,-0.0128728561,-0.0009048036
12:48:35:07.839,61,0.0000000000,0.0000000000,0.1171188429,0.0000000000,0.0291698948,0.2649460137,0.4995199442,0.0000000000,0.0000000000,0.0108178575,0.0000000000,0.0291970298,0.2649553120,0.5002042055,0.0279456563,0.0124041373,0.0000000000,0.0616570227,0.0649939850,0.0539601371,0.2445925176,0.0000000000,0.0068336972,0.0560639873,0.0716064349,0.0000000000,0.0000000000,0.0807584301,0.0874541253,0.1787583828,0.1837016493,0.2008312494,0.0429708064,0.3095947802,0.1798904240,0.0831585675,0.0893204883,0.1551987827,0.1542166024,0.0174908433,0.0202301592,0.7611677647,0.7610307932,0.1568898857,0.0000000000,0.0000000000,0.0897744223,0.0910445228,0.1196321920,0.1175003946,0.1223210841,0.0000011832,0.1123744249,0.1476891041,-0.0375914238,-0.0066077164,-0.0127398847,0.0000841855,0.0715380237,-0.0127604073,-0.0009121252
