Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
21:40:39:23.676,61,0.0000000000,0.1696624160,0.1512078941,0.0000000000,0.0000000000,0.1255249679,0.1478160024,0.0000000000,0.1703800410,0.0000000000,0.0161691830,0.0000000000,0.1255232543,0.1478184015,0.0632821545,0.0000000000,0.0635997504,0.1799624115,0.0958364233,0.2335455567,0.0743025467,0.0094358250,0.0000000000,0.1315266192,0.1495115757,0.0000000000,0.0000000000,0.1098556295,0.1173339859,0.2713837624,0.3109698594,0.1076686531,0.0360562690,0.1021678373,0.0825878531,0.0186300781,0.0196216721,0.5414360762,0.5459575057,0.0859479159,0.0968346819,0.0000000000,0.0000000000,0.2285207957,0.0141987661,0.0141883148,0.0248798113,0.1134121865,0.1189392805,0.1332187802,0.1287006140,0.0000000587,0.1009297371,-0.1845252216,0.0602743849,0.0098237423,0.1040842831,0.0010261888,0.0918706208,0.1040813923,0.0095829125
21:40:39:24.677,61,0.0000000000,0.1708939075,0.1514467299,0.0000000000,0.0000000000,0.1254183501,0.1439637393,0.0000000000,0.1716186255,0.0000000000,0.0163138714,0.0000000000,0.1254162937,0.1439675987,0.0628817603,0.0000000000,0.0636320636,0.1798068732,0.0961903110,0.2338355035,0.0746236220,0.0094063580,0.0000000000,0.1314955652,0.1493016034,0.0000000000,0.0000000000,0.1096819788,0.1172143146,0.2711397409,0.3106852472,0.1075873449,0.0361020826,0.1019962281,0.0821904168,0.0185712185,0.0195420049,0.5412743688,0.5457114577,0.0856377557,0.0964978859,0.0000000000,0.0000000000,0.2267370522,0.0106682340,0.0106600057,0.0248570498,0.1132821217,0.1186859459,0.1333474070,0.1288868487,0.0000000521,0.1018271670,-0.1842105538,0.0592855960,0.0099108601,0.1048410311,0.0010428714,0.0920084789,0.1048382148,0.0096675456
21:40:39:25.678,61,0.0000000000,0.1722615957,0.1516574025,0.0000000000,0.0000000000,0.1251706481,0.1383996010,0.0000000000,0.1729936600,0.0000000000,0.0164948013,0.0000000000,0.1251678467,0.1384103149,0.0623795614,0.0000000000,0.0635868385,0.1796626300,0.0965833142,0.2343088984,0.0751222372,0.0094654718,0.0000000000,0.1274142265,0.1436105072,0.0000000000,0.0000000000,0.1093720123,0.1168974862,0.2710054517,0.3104152083,0.1072966307,0.0360862911,0.1018906087,0.0818475485,0.0185240675,0.0194676723,0.5337265134,0.5365450382,0.0852686688,0.0960565656,0.0000000000,0.0000000000,0.2233135551,0.0029185736,0.0029144473,0.0248850416,0.1130081341,0.1182365045,0.1333674639,0.1288792640,0.0000000596,0.1022215486,-0.1837072670,0.0587507635,0.0100198900,0.1056811512,0.0010628552,0.0921283364,0.1056784615,0.0097582582
21:40:39:26.679,61,0.0000000000,0.1729604453,0.1519667804,0.0000000000,0.0000000000,0.1247674450,0.1347251087,0.0000000000,0.1736979932,0.0000000000,0.0168521646,0.0000000000,0.1247637421,0.1347435266,0.0618792698,0.0000000000,0.0633509159,0.1795943677,0.0971571803,0.2372960746,0.0772223324,0.0097215604,0.0000000000,0.1181124300,0.1310600787,0.0000000000,0.0000000000,0.1089811027,0.1164406091,0.2709376812,0.3100416064,0.1069219410,0.0360419229,0.1019878834,0.0816295892,0.0184996426,0.0194162391,0.5145936012,0.5129314065,0.0848258734,0.0954757258,0.0003709299,0.0003735451,0.2209708542,0.0000000000,0.0000000000,0.0249894522,0.1126031131,0.1176292375,0.1333582252,0.1287679374,0.0000000547,0.1018811762,-0.1835435927,0.0583524518,0.0102365045,0.1061116531,0.0010902883,0.0923120901,0.1061090156,0.0098177996
21:40:39:27.679,61,0.0000000000,0.1740252972,0.1524984390,0.0000000000,0.0000000000,0.1241855472,0.1328860819,0.0000000000,0.1747716665,0.0000000000,0.0174733568,0.0000000000,0.1241808608,0.1329079270,0.0613716282,0.0000000000,0.0630823895,0.1798958629,0.0983723328,0.2440811098,0.0824734420,0.0100541180,0.0000000000,0.1071695164,0.1198917553,0.0000000000,0.0000000000,0.1085182950,0.1158364713,0.2710697949,0.3097839057,0.1063345373,0.0359572805,0.1021439284,0.0814519301,0.0184636246,0.0193571318,0.5046142936,0.5024069548,0.0843468532,0.0948520005,0.0009133341,0.0009149304,0.2200284004,0.0000000000,0.0000000000,0.0251153242,0.1121499166,0.1170014441,0.1332956553,0.1285753101,0.0000000374,0.1007033065,-0.1821196973,0.0582132265,0.0106130922,0.1067679897,0.0011374423,0.0926286057,0.1067654416,0.0099127674
21:40:39:28.679,61,0.0000000000,0.1773869544,0.1549531519,0.0000000000,0.0000000000,0.1221701354,0.1389542520,0.0000000000,0.1781685501,0.0000000000,0.0202203337,0.0000000000,0.1221619248,0.1390038431,0.0609629191,0.0000000000,0.0628958717,0.1869325340,0.1048076451,0.2726298869,0.0926816389,0.0105368849,0.0000000000,0.0916998088,0.1031940207,0.0000000000,0.0000000000,0.1080535501,0.1148135066,0.2757875919,0.3104412258,0.1056711674,0.0358570926,0.1023024693,0.0811963379,0.0183778889,0.0192621797,0.4998976588,0.4962132275,0.0838506967,0.0942018330,0.0000000000,0.0000000000,0.2393511683,0.0799677297,0.0799667612,0.0252229087,0.1117434204,0.1164057553,0.1332698166,0.1283409297,0.0000000383,0.0997506827,-0.1803369373,0.0590631887,0.0122788111,0.1088452116,0.0013417585,0.0940986946,0.1088429540,0.0102670891
21:40:39:29.680,61,0.0000000000,0.1866637915,0.1641034335,0.0000000000,0.0000000000,0.1175006330,0.1896852106,0.0000000000,0.1875689626,0.0000000000,0.0298781991,0.0000000000,0.1174850836,0.1898254454,0.0608082674,0.0000000000,0.0625919998,0.2082401812,0.1204863191,0.3326207399,0.1148555204,0.0109686041,0.0000000000,0.0367492549,0.0511531420,0.0000000000,0.0000000000,0.1073056012,0.1115718707,0.2934142947,0.3217635751,0.1045361236,0.0357514061,0.1025717854,0.0809114799,0.0182487555,0.0191360768,0.4950346649,0.4885922074,0.0833093524,0.0935269296,0.0000000000,0.0000000000,0.3480035067,0.2643291950,0.2643319368,0.0253617577,0.1116686463,0.1161146164,0.1330827624,0.1275173873,0.0000000231,0.1003366411,-0.1788996160,0.0602517165,0.0181318652,0.1145982742,0.0020869076,0.0995919406,0.1145967618,0.0114436978
21:40:39:30.682,61,0.0000000000,0.1920327693,0.1699281335,0.0000000000,0.0000000000,0.1136323288,0.2856951058,0.0000000000,0.1930176467,0.0000000000,0.0361031741,0.0000000000,0.1136162579,0.2858934700,0.0610820614,0.0000000000,0.0621185303,0.2268386483,0.1345351338,0.3736985624,0.1262489408,0.0109969424,0.0000000000,0.0000000000,0.0000000000,0.0275267344,0.0057209125,0.1037535518,0.1070585623,0.3081088066,0.3496243060,0.1039492488,0.0357003659,0.1030748710,0.0806789026,0.0180606395,0.0189704988,0.4885015190,0.4777733982,0.0815335289,0.0916298106,0.0000000000,0.0000000000,0.5497701168,0.4752112627,0.4752129316,0.0256451666,0.1120222136,0.1163274646,0.1267336756,0.1167715713,0.0000000285,0.1033674330,-0.1785407066,0.0615797043,0.0219010282,0.1179362088,0.0025947529,0.1030872539,0.1179351211,0.0121920640
21:40:39:31.682,61,0.0000000000,0.1992276907,0.1721442193,0.0000000000,0.0000000000,0.1093839183,0.3872997463,0.0000000000,0.2002685517,0.0000000000,0.0387480147,0.0000000000,0.1093673185,0.3875202835,0.0614470206,0.0000000000,0.0611010231,0.2332409918,0.1556030065,0.3890458643,0.1408464462,0.0106546320,0.0000000000,0.0000000000,0.0000000000,0.0947475061,0.0840288103,0.0986134484,0.1024989560,0.3150748312,0.3589754105,0.1039113849,0.0358354114,0.1053327471,0.0804399848,0.0178667270,0.0188202262,0.4681146145,0.4507023096,0.0742353722,0.0837676972,0.0000000000,0.0000000000,0.7177199721,0.6455011368,0.6455047131,0.0261171684,0.1122423559,0.1164916828,0.1127998978,0.1042020544,0.0000000982,0.1063901111,-0.1820593029,0.0626030192,0.0234928783,0.1223710626,0.0028890111,0.1043762863,0.1223705709,0.0128127271
21:40:39:32.682,61,0.0000000000,0.2051262259,0.1731868088,0.0000000000,0.0000000000,0.1043536663,0.4804661572,0.0000000000,0.2062066346,0.0000000000,0.0399372540,0.0000000000,0.1043305099,0.4806848168,0.0619414411,0.0000000000,0.0593883879,0.2342253923,0.1647257507,0.3910000324,0.1617398262,0.0101608364,0.0000000000,0.0000000000,0.0000000000,0.1272799820,0.1183642149,0.0939539894,0.0982260406,0.3181004524,0.3631041944,0.1072910279,0.0361561477,0.1138782501,0.0804582536,0.0176852606,0.0187078919,0.4411204755,0.4254280031,0.0664602965,0.0753604919,0.0000000000,0.0000000000,0.8261829615,0.7479957938,0.7480006814,0.0275889877,0.1121886894,0.1164312661,0.0981799364,0.0913563445,0.0000005309,0.1075816900,-0.1856589913,0.0628416911,0.0242029540,0.1260015666,0.0030655428,0.1049612835,0.1260015965,0.0132705476
21:40:39:33.684,61,0.0000000000,0.2088447958,0.1738805473,0.0000000000,0.0000000000,0.1002510190,0.5409847498,0.0000000000,0.2099518031,0.0000000000,0.0404091217,0.0000000000,0.1002205387,0.5412212610,0.0623884983,0.0000000000,0.0575960465,0.2278741300,0.1722241789,0.3676958978,0.1804182827,0.0095965965,0.0000000000,0.0000000000,0.0000000000,0.1438898444,0.1366800219,0.0901067704,0.0946490988,0.3171192110,0.3597849309,0.1139569879,0.0365076363,0.1235602871,0.0807353258,0.0175203197,0.0186140463,0.4169161320,0.4019231200,0.0612291209,0.0696196556,0.0000000000,0.0000000000,0.8703863621,0.7912763357,0.7912819982,0.0297763273,0.1119288579,0.1161398366,0.0917159244,0.0852518305,0.0000010788,0.1087372154,-0.1879078001,0.0631964132,0.0244817585,0.1282909065,0.0031578063,0.1053511724,0.1282912344,0.0135643147
21:40:39:34.684,61,0.0000000000,0.2110675573,0.1741344184,0.0000000000,0.0000000000,0.0976551250,0.5675562024,0.0000000000,0.2121894658,0.0000000000,0.0403471664,0.0000000000,0.0976190493,0.5678074956,0.0627400279,0.0000000000,0.0565308146,0.2194143683,0.1773565859,0.3590536714,0.1909816265,0.0089596808,0.0000000000,0.0000000000,0.0000000000,0.1542163193,0.1485559493,0.0871866196,0.0918227807,0.3128356338,0.3546258807,0.1220551953,0.0368258171,0.1344437897,0.0817031711,0.0173832215,0.0185524505,0.4019078612,0.3874196112,0.0580353998,0.0662107021,0.0000000000,0.0000000000,0.8932105899,0.8138109446,0.8138171434,0.0321720578,0.1116605401,0.1158416793,0.0883354694,0.0820751190,0.0000015347,0.1084192097,-0.1891922802,0.0639349744,0.0244398843,0.1296581328,0.0031863791,0.1054864228,0.1296586096,0.0137280282
21:40:39:35.684,61,0.0000000000,0.2134529799,0.1753914654,0.0000000000,0.0000000000,0.0953854620,0.5812212825,0.0000000000,0.2146012634,0.0000000000,0.0413163006,0.0000000000,0.0953465253,0.5814787149,0.0630203560,0.0000000000,0.0556087308,0.2167684287,0.1839211881,0.3555936217,0.1971759498,0.0082902797,0.0000000000,0.0000000000,0.0000000000,0.1592388451,0.1537088752,0.0854340419,0.0901440606,0.3102767169,0.3512353599,0.1257038862,0.0371681266,0.1385132074,0.0823856518,0.0172488540,0.0184899513,0.3957571685,0.3813890815,0.0562132560,0.0642995611,0.0000000000,0.0000000000,0.9046346545,0.8253274560,0.8253341317,0.0335304029,0.1114140972,0.1156264991,0.0864550248,0.0803063959,0.0000014938,0.1081780419,-0.1883293986,0.0647828132,0.0250220932,0.1311337501,0.0032998228,0.1062275916,0.1311344057,0.0139832487
21:40:39:36.685,61,0.0000000000,0.2153250426,0.1783040166,0.0000000000,0.0000000000,0.0937452838,0.5918325782,0.0000000000,0.2165160477,0.0000000000,0.0437198281,0.0000000000,0.0937054232,0.5921036005,0.0632750839,0.0000000000,0.0548307933,0.2217397094,0.2091197371,0.3589258492,0.2203706503,0.0075039403,0.0000000000,0.0000000000,0.0000000000,0.1616852731,0.1559608579,0.0842125341,0.0889335126,0.3086327612,0.3488452137,0.1277091950,0.0377147980,0.1405366659,0.0826875865,0.0171031505,0.0184093211,0.3951425552,0.3815028369,0.0543372966,0.0623066425,0.0000000000,0.0000000000,0.9100040197,0.8307926655,0.8308016658,0.0345286801,0.1114207059,0.1156671569,0.0853862315,0.0792927518,0.0000010856,0.1091945022,-0.1871777475,0.0663726255,0.0264736135,0.1323087662,0.0035228485,0.1079751775,0.1323096305,0.0143412165
21:40:39:37.686,61,0.0000000000,0.2153203040,0.1806794256,0.0000000000,0.0000000000,0.0927552059,0.5969326496,0.0000000000,0.2165388912,0.0000000000,0.0455729514,0.0000000000,0.0927148536,0.5972156525,0.0634508133,0.0000000000,0.0535625815,0.2232197523,0.2324247360,0.3592704833,0.2437808514,0.0066540400,0.0000000000,0.0000000000,0.0000000000,0.1629762053,0.1567736268,0.0824730247,0.0868717358,0.3060739636,0.3434267640,0.1312592477,0.0387405977,0.1416833848,0.0826630816,0.0169539060,0.0183189437,0.3943580687,0.3809990287,0.0511757843,0.0586990975,0.0000000000,0.0000000000,0.9117425084,0.8329645991,0.8329775929,0.0356906913,0.1116280630,0.1158442795,0.0848236457,0.0787299275,0.0000006441,0.1105085164,-0.1873730719,0.0679068416,0.0275956802,0.1323267817,0.0036726287,0.1094135940,0.1323275864,0.0145334778
21:40:39:38.686,61,0.0000000000,0.2128206491,0.1819843352,0.0000000000,0.0000000000,0.0922798216,0.5990873575,0.0000000000,0.2140424550,0.0000000000,0.0461261086,0.0000000000,0.0922391862,0.5993787050,0.0636428893,0.0000000000,0.0509857833,0.2242702991,0.2531547248,0.3534792364,0.2564055324,0.0058762929,0.0000000000,0.0000000000,0.0000000000,0.1638727933,0.1571367234,0.0808436498,0.0850230753,0.3031714261,0.3373084366,0.1441652328,0.0414330065,0.1423518211,0.0823245272,0.0168049335,0.0182231367,0.3937491775,0.3804885149,0.0468999334,0.0534457527,0.0000000000,0.0000000000,0.9106600285,0.8315942883,0.8316146731,0.0368430316,0.1119207740,0.1160225719,0.0844969749,0.0783421323,0.0000064198,0.1118099466,-0.1889055371,0.0704325214,0.0279362649,0.1308024526,0.0036746205,0.1102259606,0.1308030635,0.0144703323
21:40:39:39.687,61,0.0000000000,0.2087387294,0.1843065023,0.0000000000,0.0000000000,0.0922581032,0.6001383662,0.0000000000,0.2099651992,0.0000000000,0.0477886945,0.0000000000,0.0922173560,0.6004381180,0.0639272854,0.0000000000,0.0460389629,0.2248435169,0.2616845965,0.2977471352,0.2712710798,0.0052015916,0.0000000000,0.0000000000,0.0000000000,0.1651550382,0.1578497142,0.0787246376,0.0827930868,0.2966925502,0.3281419277,0.1595786959,0.0456001423,0.1428490877,0.0816752687,0.0166659951,0.0181331653,0.3875515461,0.3707591295,0.0417557918,0.0469915792,0.0000000000,0.0000000000,0.9086049199,0.8289430141,0.8289688230,0.0391651951,0.1121768206,0.1161041334,0.0841697901,0.0779474601,0.0002776080,0.1129990518,-0.1915200204,0.0740189105,0.0289525986,0.1283145249,0.0037350233,0.1116685718,0.1283148229,0.0143769775
21:40:39:40.688,61,0.0000000000,0.2064980417,0.1864286661,0.0000000000,0.0000000000,0.0924309492,0.6010040045,0.0000000000,0.2077361196,0.0000000000,0.0494223833,0.0000000000,0.0923910588,0.6013119817,0.0643713698,0.0000000000,0.0400700271,0.2252574861,0.2660815120,0.2730442882,0.2979075909,0.0046137860,0.0000000000,0.0000000000,0.0000000000,0.1657402068,0.1581665576,0.0759741738,0.0801769942,0.2849605978,0.3159890175,0.1745361090,0.0503785647,0.1434845030,0.0808037966,0.0165840425,0.0181007888,0.3686777949,0.3481977880,0.0372370183,0.0413615145,0.0000000000,0.0000000000,0.9058004618,0.8258113861,0.8258430958,0.0449610278,0.1124208942,0.1161713526,0.0838025585,0.0775229335,0.0008121099,0.1146617010,-0.1942735016,0.0779752508,0.0299475845,0.1269560158,0.0038219953,0.1129740551,0.1269561201,0.0143886600
21:40:39:41.688,61,0.0000000000,0.2060666233,0.1862857193,0.0000000000,0.0000000000,0.0928565562,0.5998194218,0.0000000000,0.2073022276,0.0000000000,0.0488775149,0.0000000000,0.0928180143,0.6001601815,0.0647428483,0.0000000000,0.0367114060,0.2253552377,0.2682109773,0.2617968917,0.3065154850,0.0040536085,0.0000000000,0.0000000000,0.0000000000,0.1654903889,0.1578422785,0.0745615661,0.0788486376,0.2792099118,0.3107468784,0.1804830134,0.0530493557,0.1445585489,0.0801080167,0.0165747274,0.0181398131,0.3625926971,0.3411898017,0.0347429663,0.0383684449,0.0000000000,0.0000000000,0.9021160603,0.8225226402,0.8225602508,0.0496999174,0.1128780842,0.1164360642,0.0836037621,0.0772649273,0.0018963162,0.1151868105,-0.1957330406,0.0820645839,0.0296184253,0.1266895980,0.0037719822,0.1128912345,0.1266896725,0.0143476585
21:40:39:42.688,61,0.0000000000,0.2069017142,0.1840891987,0.0000000000,0.0000000000,0.0934527516,0.5983626842,0.0000000000,0.2081166208,0.0000000000,0.0472674556,0.0000000000,0.0934157446,0.5987040997,0.0649781004,0.0000000000,0.0348694883,0.2232698798,0.2666146457,0.2557303905,0.2910629511,0.0035044202,0.0000000000,0.0000000000,0.0000000000,0.1631774306,0.1559573710,0.0736922324,0.0780691504,0.2765473127,0.3081542253,0.1834841818,0.0545411631,0.1449719071,0.0791309625,0.0165336821,0.0181428362,0.3597102165,0.3378286958,0.0332398303,0.0366517343,0.0000000000,0.0000000000,0.8998591900,0.8208649755,0.8209015727,0.0516666919,0.1132062748,0.1165849492,0.0833107904,0.0769400746,0.0028699429,0.1157004535,-0.1964951754,0.0851694643,0.0286409613,0.1271836758,0.0036619145,0.1115529537,0.1271838397,0.0142342029
21:40:39:43.689,61,0.0000000000,0.2087824941,0.1805541813,0.0000000000,0.0000000000,0.0938260928,0.5969783068,0.0000000000,0.2099681497,0.0000000000,0.0443688482,0.0000000000,0.0937902480,0.5972896814,0.0648628920,0.0000000000,0.0340306573,0.1991267502,0.2445997894,0.2597083151,0.2267801613,0.0027853958,0.0000000000,0.0000000000,0.0000000000,0.1115159169,0.0970987305,0.0735501274,0.0780957639,0.2781099081,0.3125880659,0.1828620732,0.0551623441,0.1451938301,0.0786238238,0.0164564960,0.0181033239,0.3745185137,0.3651657999,0.0326030292,0.0360259525,0.0000000000,0.0000000000,0.8977957964,0.8195360303,0.8195669055,0.0522840023,0.1135909557,0.1168640256,0.0832467601,0.0768630132,0.0031637019,0.1160364375,-0.1962255239,0.0873867273,0.0268807001,0.1283088475,0.0034676532,0.1093948707,0.1283091754,0.0140848383
21:40:39:44.690,61,0.0000000000,0.2144533098,0.1729428321,0.0000000000,0.0000000000,0.0938831791,0.5882930756,0.0000000000,0.2155825347,0.0000000000,0.0382055305,0.0000000000,0.0938483924,0.5884897709,0.0645160750,0.0000000000,0.0337978378,0.1833332628,0.1810619384,0.2740861475,0.1674069166,0.0018634249,0.0000000000,0.0000000000,0.0000000000,0.0179345477,0.0044185985,0.0765690655,0.0850063860,0.2837701440,0.3237662613,0.1757477224,0.0551161580,0.1450652182,0.0784783661,0.0163914971,0.0180780105,0.4153434038,0.4044608176,0.0333097577,0.0387575515,0.0000000000,0.0000000000,0.8964914083,0.8184656501,0.8184898496,0.0513477400,0.1140322313,0.1173411533,0.0834305361,0.0770494044,0.0026125705,0.1144749671,-0.1940421313,0.0885440037,0.0231363084,0.1317273378,0.0030651526,0.1047362015,0.1317280978,0.0138508184
21:40:39:45.691,61,0.0000000000,0.2201291770,0.1654014140,0.0000000000,0.0000000000,0.0937049091,0.5849960446,0.0000000000,0.2212020457,0.0000000000,0.0312798135,0.0000000000,0.0936719403,0.5851376057,0.0641048104,0.0000000000,0.0336658768,0.1655051559,0.1623762548,0.2688678205,0.1433435827,0.0004495638,0.0000000000,0.0923431516,0.1232460141,0.0000000000,0.0000000000,0.0918632299,0.1094559431,0.2910892069,0.3340704441,0.1740496904,0.0549109951,0.1449005902,0.0785200000,0.0163765959,0.0181107689,0.4329912066,0.4297236204,0.0350272506,0.0424597189,0.0000000000,0.0000000000,0.8955171704,0.8174697757,0.8174875379,0.0472362190,0.1145091057,0.1182452738,0.0838630348,0.0775239244,0.0015475887,0.1121659875,-0.1913507730,0.0884620398,0.0189335551,0.1351490170,0.0025743861,0.1001228094,0.1351502389,0.0135910437
21:40:39:46.692,61,0.0000000000,0.2252674997,0.1575791538,0.0000000000,0.0000000000,0.0933087096,0.5835385919,0.0000000000,0.2262756377,0.0000000000,0.0238267630,0.0000000000,0.0932779312,0.5836526155,0.0636188760,0.0000000000,0.0332210138,0.1579058617,0.1545464396,0.2372084260,0.1318831295,0.0000000000,0.0024688549,0.1496798545,0.1863589287,0.0000000000,0.0000000000,0.1002504155,0.1206092089,0.2936786413,0.3377552927,0.1754031479,0.0548938066,0.1443924308,0.0782461613,0.0163591933,0.0181455314,0.4575733542,0.4594148397,0.0357839689,0.0439069122,0.0000000000,0.0000000000,0.8948071003,0.8167636395,0.8167786002,0.0434900112,0.1151270941,0.1209417358,0.0843871012,0.0783446506,0.0005727921,0.1084040850,-0.1879557967,0.0884696171,0.0144161116,0.1382384002,0.0020055801,0.0953469127,0.1382399946,0.0132445013
21:40:39:47.692,61,0.0000000000,0.2281752825,0.1517807543,0.0000000000,0.0000000000,0.0928425193,0.5797591209,0.0000000000,0.2291298509,0.0000000000,0.0182001069,0.0000000000,0.0928140134,0.5798340440,0.0632088184,0.0000000000,0.0326834172,0.1535220742,0.1543569863,0.2240068316,0.1256085038,0.0000000000,0.0051220986,0.1797354817,0.2132940739,0.0000000000,0.0000000000,0.1088642478,0.1315309554,0.2996585369,0.3446127176,0.1846158206,0.0549174473,0.1438614577,0.0778883770,0.0163578391,0.0181954168,0.4787808955,0.4802210927,0.0363430455,0.0448368825,0.0000000000,0.0000000000,0.8942430019,0.8161844015,0.8161977530,0.0402925871,0.1165419742,0.1241938323,0.0854260400,0.0802935511,0.0000038929,0.1037627682,-0.1867469847,0.0886318609,0.0110090841,0.1399760097,0.0015511189,0.0918158442,0.1399778277,0.0129178986
21:40:39:48.692,61,0.0000000000,0.2312016934,0.1474735439,0.0000000000,0.0000000000,0.0924053192,0.5678049922,0.0000000000,0.2321187109,0.0000000000,0.0140462704,0.0000000000,0.0923789889,0.5678400993,0.0628958642,0.0000000000,0.0324545279,0.1513238400,0.1535518318,0.2179994285,0.1219348013,0.0000000000,0.0073652510,0.1932745129,0.2254724354,0.0000000000,0.0000000000,0.1151034608,0.1383489221,0.3110338449,0.3595087528,0.1884580106,0.0548246317,0.1433500499,0.0776327625,0.0163611844,0.0182494465,0.5014936924,0.5042331219,0.0369224064,0.0456630513,0.0000000000,0.0000000000,0.8939590454,0.8158699274,0.8158822060,0.0378136486,0.1195383295,0.1283061951,0.0874211192,0.0830939189,0.0000029566,0.1008335799,-0.1866708547,0.0898950100,0.0084942663,0.1417984515,0.0012125965,0.0891870931,0.1418004781,0.0127146672
21:40:39:49.693,61,0.0000000000,0.2340640575,0.1443698555,0.0000000000,0.0000000000,0.0918995664,0.5605270267,0.0000000000,0.2349558324,0.0000000000,0.0109517761,0.0000000000,0.0918753594,0.5605435371,0.0627031773,0.0000000000,0.0325916186,0.1516668350,0.1527301520,0.2153562903,0.1176102087,0.0000000000,0.0092889359,0.1993254274,0.2312365919,0.0000000000,0.0000000000,0.1204395965,0.1440159231,0.3162259758,0.3668431938,0.1898523718,0.0545870923,0.1406115890,0.0773721337,0.0163296107,0.0182621200,0.5341368914,0.5394474864,0.0379946232,0.0478477217,0.0000000000,0.0000000000,0.8938855529,0.8157652020,0.8157765269,0.0356141441,0.1217976883,0.1317838877,0.0889380723,0.0853953362,0.0000192544,0.0992493331,-0.1871317923,0.0906992257,0.0066212700,0.1435295194,0.0009569206,0.0872882977,0.1435318440,0.0125987204
21:40:39:50.694,61,0.0000000000,0.2367494851,0.1445812732,0.0000000000,0.0000000000,0.0913756713,0.5566433668,0.0000000000,0.2376532108,0.0000000000,0.0113613177,0.0000000000,0.0913536102,0.5566512942,0.0628500730,0.0000000000,0.0329480693,0.1801069677,0.1413699538,0.2230448276,0.1090317219,0.0000000000,0.0105815586,0.2019469291,0.2337696254,0.0000000000,0.0000000000,0.1271579564,0.1522767246,0.3186980784,0.3701595962,0.1787459552,0.0543523543,0.1200984269,0.0766880736,0.0162278209,0.0181958620,0.5973756313,0.6004039645,0.0407689102,0.0525125414,0.0000000000,0.0000000000,0.8940793276,0.8157380223,0.8157483935,0.0332334079,0.1229800656,0.1335413158,0.0896960497,0.0865337551,0.0000193467,0.0986944884,-0.1879985034,0.0916642696,0.0068672276,0.1451775581,0.0010040229,0.0873952955,0.1451800317,0.0127610015
21:40:39:51.694,61,0.0000000000,0.2355100960,0.1461480260,0.0000000000,0.0000000000,0.0908960849,0.5545276403,0.0000000000,0.2364275455,0.0000000000,0.0129407533,0.0000000000,0.0908762142,0.5545317531,0.0645429567,0.0000000000,0.0349399485,0.2295237184,0.1193540692,0.2424797863,0.0941733718,0.0000000000,0.0114102773,0.1996437311,0.2288980037,0.0000000000,0.0000000000,0.1363939494,0.1631610692,0.3212744594,0.3738907874,0.1612820625,0.0541525334,0.1004841924,0.0733634159,0.0160505045,0.0180429406,0.6633414030,0.6639355421,0.0455173887,0.0589268096,0.0000000000,0.0000000000,0.8943216801,0.8154861927,0.8154956698,0.0302339513,0.1235337406,0.1344579905,0.0898261219,0.0869833156,0.0000191453,0.0995707363,-0.1868894845,0.0926809534,0.0078227529,0.1444298327,0.0011377492,0.0883520320,0.1444322467,0.0128329461
21:40:39:52.696,61,0.0000000000,0.2311935723,0.1471161246,0.0000000000,0.0000000000,0.0907285810,0.5531760454,0.0000000000,0.2321063280,0.0000000000,0.0138270175,0.0000000000,0.0907112584,0.5531787276,0.0722778291,0.0000000000,0.0362951271,0.2494848818,0.1118256226,0.2521476150,0.0843202025,0.0000000000,0.0118336184,0.1839264631,0.2097554654,0.0000000000,0.0000000000,0.1421545446,0.1698065251,0.3313716650,0.3812862039,0.1556659490,0.0544419624,0.0861539841,0.0652544871,0.0158334244,0.0178472623,0.6929530501,0.6913659573,0.0473800562,0.0613016561,0.0000000000,0.0000000000,0.8947182298,0.8152512908,0.8152600527,0.0280736983,0.1237366498,0.1348972619,0.0894753635,0.0868952274,0.0000180283,0.1007315964,-0.1851907820,0.0939818248,0.0083616842,0.1417906731,0.0011936043,0.0889710188,0.1417927295,0.0126832435
